,hc,lc,RSI,bcu,ch,cl,smac,std,c_20_days_ago,c_19_days_ago,c_18_days_ago,c_17_days_ago,c_16_days_ago,c_15_days_ago,c_14_days_ago,c_13_days_ago,c_12_days_ago,c_11_days_ago,c_10_days_ago,c_9_days_ago,c_8_days_ago,c_7_days_ago,c_6_days_ago,c_5_days_ago,c_4_days_ago,c_3_days_ago,c_2_days_ago,c_1_days_ago,v_20_days_ago,v_19_days_ago,v_18_days_ago,v_17_days_ago,v_16_days_ago,v_15_days_ago,v_14_days_ago,v_13_days_ago,v_12_days_ago,v_11_days_ago,v_10_days_ago,v_9_days_ago,v_8_days_ago,v_7_days_ago,v_6_days_ago,v_5_days_ago,v_4_days_ago,v_3_days_ago,v_2_days_ago,v_1_days_ago
14,1.0855263157894737,0.9210526315789475,0.4117349429368576,1.0609417335445626,1.0,1.0,1.0213815789473686,0.3006571749386753,1.2472677562958154,-0.41575591876527185,0.582058286271377,0.582058286271377,1.5798724913080318,1.5798724913080318,0.582058286271377,0.582058286271377,0.582058286271377,-0.7483606537774881,-0.7483606537774881,0.582058286271377,0.582058286271377,-0.41575591876527185,-0.41575591876527185,-1.7461748588141428,-1.7461748588141428,-0.08315118375305555,-1.0809653887897104,-1.0809653887897104,5226.0,5813.0,994.0,0.0,40.0,0.0,2740.0,0.0,0.0,81.0,0.0,39.0,1791.0,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0
15,1.0855263157894737,0.9210526315789475,0.47436538420006996,1.057947813375998,1.0,1.0,1.019078947368421,0.2954033816575849,-0.3046681439291073,0.7108923358346017,0.7108923358346017,1.7264528155983165,1.7264528155983165,0.7108923358346017,0.7108923358346017,0.7108923358346017,-0.6431883038503435,-0.6431883038503435,0.7108923358346017,0.7108923358346017,-0.3046681439291073,-0.3046681439291073,-1.6587487836140586,-1.6587487836140586,0.033852015992129045,-0.9817084637715859,-0.9817084637715859,-0.9817084637715859,5813.0,994.0,0.0,40.0,0.0,2740.0,0.0,0.0,81.0,0.0,39.0,1791.0,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0
16,1.081081081081081,0.9324324324324325,0.36796768944560676,1.0896064363165034,0.9866666666666667,1.0724637681159421,1.0445945945945945,0.3330876287421262,0.7205311134080165,0.7205311134080165,1.6211950051680382,1.6211950051680382,0.7205311134080165,0.7205311134080165,0.7205311134080165,-0.48035407560533894,-0.48035407560533894,0.7205311134080165,0.7205311134080165,-0.18013277835200012,-0.18013277835200012,-1.3810179673653609,-1.3810179673653609,0.12008851890133873,-0.7805753728586831,-0.7805753728586831,-0.7805753728586831,-1.9814605618720385,994.0,0.0,40.0,0.0,2740.0,0.0,0.0,81.0,0.0,39.0,1791.0,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0
17,1.1428571428571428,0.9857142857142858,0.29364537440985417,1.164068174694949,0.9523809523809524,1.0144927536231882,1.0982142857142858,0.46097722286464415,0.7050239879106314,1.3558153613666017,1.3558153613666017,0.7050239879106314,0.7050239879106314,0.7050239879106314,-0.16269784336399065,-0.16269784336399065,0.7050239879106314,0.7050239879106314,0.05423261445466484,0.05423261445466484,-0.813489216819961,-0.813489216819961,0.2711630722733203,-0.37962830118265,-0.37962830118265,-0.37962830118265,-1.247350132457272,-2.9827937950065238,0.0,40.0,0.0,2740.0,0.0,0.0,81.0,0.0,39.0,1791.0,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0
18,1.1347517730496455,0.9787234042553192,0.260585811142365,1.160577049306215,0.9860139860139859,1.0071428571428571,1.0847517730496454,0.5345681976088147,1.3188214397219002,1.3188214397219002,0.7576208270742805,0.7576208270742805,0.7576208270742805,0.009353343544125115,0.009353343544125115,0.7576208270742805,0.7576208270742805,0.19642021442666396,0.19642021442666396,-0.5518472691034947,-0.5518472691034947,0.3834870853092028,-0.17771352733841705,-0.17771352733841705,-0.17771352733841705,-0.9259810108685724,-2.4225159779288896,-2.235449107046351,40.0,0.0,2740.0,0.0,0.0,81.0,0.0,39.0,1791.0,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0
19,1.1428571428571428,0.9428571428571428,0.25355194511642026,1.1683302274115488,0.9523809523809524,1.0606060606060606,1.085357142857143,0.580811591880842,1.3859916214708572,0.8694730047736408,0.8694730047736408,0.8694730047736408,0.180781515844023,0.180781515844023,0.8694730047736408,0.8694730047736408,0.3529543880764274,0.3529543880764274,-0.3357371008531934,-0.3357371008531934,0.525127260308832,0.008608643611615481,0.008608643611615481,0.008608643611615481,-0.6800828453180023,-2.0574658231772442,-1.8852929509448397,-2.0574658231772442,0.0,2740.0,0.0,0.0,81.0,0.0,39.0,1791.0,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0
20,1.1267605633802817,0.9295774647887324,0.3132448676323382,1.1466775606178639,1.0,1.0142857142857142,1.0637323943661974,0.5889106803868343,1.0103399714353367,1.0103399714353367,1.0103399714353367,0.33111982257124595,0.33111982257124595,1.0103399714353367,1.0103399714353367,0.5009248597872686,0.5009248597872686,-0.1782952890768252,-0.1782952890768252,0.6707298970032913,0.1613147853552202,0.1613147853552202,0.1613147853552202,-0.5179053635088706,-1.8763456612370584,-1.7065406240210357,-1.8763456612370584,-1.536735586805013,2740.0,0.0,0.0,81.0,0.0,39.0,1791.0,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0
21,1.1764705882352942,0.9705882352941176,0.2692045737806245,1.200021106627091,0.9577464788732395,1.0225563909774436,1.1029411764705883,0.660143525064217,1.0603754690041156,1.0603754690041156,0.4544466295731939,0.4544466295731939,1.0603754690041156,1.0603754690041156,0.6059288394309243,0.6059288394309243,0.0,0.0,0.7574110492886548,0.30296441971546084,0.30296441971546084,0.30296441971546084,-0.30296441971546084,-1.5148220985773095,-1.3633398887195791,-1.5148220985773095,-1.2118576788618487,-2.120750938008234,0.0,0.0,81.0,0.0,39.0,1791.0,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0
22,1.1428571428571428,0.9071428571428571,0.33434814559976045,1.1617223406343609,1.0,1.1023622047244095,1.065357142857143,0.6745563844405252,1.1637277744410865,0.5707454689934,0.5707454689934,1.1637277744410865,1.1637277744410865,0.7189910453553215,0.7189910453553215,0.12600873990763245,0.12600873990763245,0.8672366217172433,0.4224998926314757,0.4224998926314757,0.4224998926314757,-0.1704824128162108,-1.356447023711589,-1.2082014473496674,-1.356447023711589,-1.059955870987746,-1.9494293291592781,-1.356447023711589,0.0,81.0,0.0,39.0,1791.0,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0
23,1.1594202898550725,0.9202898550724636,0.3460876058384493,1.1741675312302744,0.9857142857142858,1.0,1.0739130434782609,0.6917559654888953,0.6938863182202714,0.6938863182202714,1.2721249167371638,1.2721249167371638,0.8384459678494944,0.8384459678494944,0.2602073693325995,0.2602073693325995,0.9830056174787175,0.5493266685910457,0.5493266685910457,0.5493266685910457,-0.028911929925846673,-1.1853891269596366,-1.0408294773304134,-1.1853891269596366,-0.8962698277011903,-1.7636277254765316,-1.1853891269596366,-1.4745084262180828,81.0,0.0,39.0,1791.0,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0
24,1.1428571428571428,0.9071428571428571,0.3745258053824424,1.1546749802128133,0.9929078014184397,1.0218978102189782,1.0539285714285713,0.7052248614896938,0.7728031579158477,1.3399981362027047,1.3399981362027047,0.914601902487562,0.914601902487562,0.34740692420070257,0.34740692420070257,1.0564006470592764,0.631004413344131,0.631004413344131,0.631004413344131,0.06380943505727406,-1.070580521516445,-0.9287817769447307,-1.070580521516445,-0.7869830323730165,-1.6377754998033045,-1.070580521516445,-1.3541780106598735,-1.070580521516445,0.0,39.0,1791.0,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0
25,1.1594202898550725,0.9202898550724636,0.30699851028926817,1.1686569583635593,1.0,1.0,1.0637681159420291,0.7237330127085612,1.409359504249587,1.409359504249587,0.994842002999709,0.994842002999709,0.44215200133320265,0.44215200133320265,1.133014503416335,0.7184970021664546,0.7184970021664546,0.7184970021664546,0.16580700049995067,-0.9395730028330621,-0.8014005024164361,-0.9395730028330621,-0.6632280019998101,-1.4922630044995684,-0.9395730028330621,-1.215918003666314,-0.9395730028330621,-1.215918003666314,39.0,1791.0,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0,1087.0
26,1.2030075187969924,0.9548872180451127,0.27589550033936944,1.2066740557920828,0.9779411764705883,1.0,1.0947368421052632,0.744382471017349,1.5314707752883499,1.1284521502124687,1.1284521502124687,0.5910939834446247,0.5910939834446247,1.262791691904429,0.8597730668285455,0.8597730668285455,0.8597730668285455,0.32241490006070395,-0.7523014334749839,-0.6179618917830235,-0.7523014334749839,-0.4836223500910631,-1.2896596002428278,-0.7523014334749839,-1.0209805168589046,-0.7523014334749839,-1.0209805168589046,-1.692678225318709,1791.0,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0,1087.0,7459.0
27,1.2030075187969924,0.9548872180451127,0.29146911322701496,1.1976514994011052,1.0,1.0,1.0857142857142859,0.744382471017349,1.289659600242823,1.289659600242823,0.7523014334749791,0.7523014334749791,1.4239991419347833,1.0209805168589,1.0209805168589,1.0209805168589,0.4836223500910583,-0.5910939834446295,-0.4567544417526691,-0.5910939834446295,-0.3224149000607087,-1.1284521502124734,-0.5910939834446295,-0.8597730668285503,-0.5910939834446295,-0.8597730668285503,-1.5314707752883545,-1.5314707752883545,1650.0,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0,1087.0,7459.0,0.0
28,1.1764705882352942,0.9338235294117647,0.33573165277021616,1.162631921996572,1.0,1.0,1.0551470588235297,0.7308970695766874,1.4365907919265897,0.8893181092878869,0.8893181092878869,1.5734089625862648,1.1629544506072371,1.1629544506072371,1.1629544506072371,0.6156817679685367,-0.4788635973088689,-0.3420454266491938,-0.4788635973088689,-0.20522725598951871,-1.0261362799475717,-0.4788635973088689,-0.7524999386282191,-0.4788635973088689,-0.7524999386282191,-1.436590791926597,-1.436590791926597,-1.0261362799475717,0.0,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0,1087.0,7459.0,0.0,1146.0
29,1.1764705882352942,0.9338235294117647,0.361754908530744,1.152230718541117,1.0,1.0,1.048529411764706,0.7051688860795948,1.0493940027814446,1.0493940027814446,1.7584440046608003,1.3330140035331859,1.3330140035331859,1.3330140035331859,0.7657740020297031,-0.36870600097726725,-0.2268960006013966,-0.36870600097726725,-0.08508600022552593,-0.9359460024807524,-0.36870600097726725,-0.6523260017290086,-0.36870600097726725,-0.6523260017290086,-1.3613760036083644,-1.3613760036083644,-0.9359460024807524,-0.9359460024807524,10208.0,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0,1087.0,7459.0,0.0,1146.0,0.0
30,1.3333333333333333,1.0,0.2677515870442501,1.3166226703830568,0.9230769230769231,1.0,1.1758333333333335,0.8447360222983394,1.0535835770072932,1.6454844629664487,1.2903439313909544,1.2903439313909544,1.2903439313909544,0.8168232226236318,-0.13021819491101774,-0.011838017719187062,-0.13021819491101774,0.1065421594726436,-0.6037389036783425,-0.13021819491101774,-0.36697854929467905,-0.13021819491101774,-0.36697854929467905,-0.9588794352538345,-0.9588794352538345,-0.6037389036783425,-0.6037389036783425,-2.4978217387476396,3158.0,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0,1087.0,7459.0,0.0,1146.0,0.0,6555.0
31,1.3333333333333333,0.8916666666666666,0.20955491638279652,1.31990478629664,1.0,1.1214953271028039,1.1633333333333333,0.9394287177798395,1.639294148511339,1.319951132567571,1.319951132567571,1.319951132567571,0.8941604446425497,0.04257906879250327,0.1490267407737586,0.04257906879250327,0.2554744127550139,-0.38321161913251994,0.04257906879250327,-0.1703162751700074,0.04257906879250327,-0.1703162751700074,-0.7025546350762859,-0.7025546350762859,-0.38321161913251994,-0.38321161913251994,-2.086374370832611,-2.086374370832611,38.0,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0,1087.0,7459.0,0.0,1146.0,0.0,6555.0,9480.0
32,1.2666666666666666,0.8916666666666666,0.21969326584898127,1.3092749975978857,1.0,1.0,1.14875,0.9631499855873134,1.4691377471569549,1.4691377471569549,1.4691377471569549,1.0538337903634707,0.22322587677649844,0.3270518659748695,0.22322587677649844,0.43087785517324056,-0.19207808001698767,0.22322587677649844,0.015573898379756305,0.22322587677649844,0.015573898379756305,-0.5035560476121008,-0.5035560476121008,-0.19207808001698767,-0.19207808001698767,-1.8532939071909302,-1.8532939071909302,-1.8532939071909302,1157.0,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0,1087.0,7459.0,0.0,1146.0,0.0,6555.0,9480.0,0.0
33,1.3103448275862069,0.9224137931034483,0.2027959447195583,1.3486263649640238,0.9666666666666667,1.0,1.172844827586207,1.0195329167913376,1.5644418868002463,1.5644418868002463,1.1721053634647625,0.3874323167937913,0.4855164476276623,0.3874323167937913,0.5836005784615332,-0.004904206541694333,0.3874323167937913,0.19126405512604935,0.3874323167937913,0.19126405512604935,-0.29915659904330727,-0.29915659904330727,-0.004904206541694333,-0.004904206541694333,-1.5742502998836352,-1.5742502998836352,-1.5742502998836352,-1.9665868232191208,1021.0,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0,1087.0,7459.0,0.0,1146.0,0.0,6555.0,9480.0,0.0,2450.0
34,1.2881355932203389,0.9067796610169491,0.23329745060814985,1.3119554701002845,1.0,1.0,1.1385593220338985,1.0230372735916784,1.7252548324103936,1.334262235830135,0.5522770426696147,0.6500251918146793,0.5522770426696147,0.747773340959744,0.1612844460893546,0.5522770426696147,0.35678074437948554,0.5522770426696147,0.35678074437948554,-0.1319600013458392,-0.1319600013458392,0.1612844460893546,0.1612844460893546,-1.4026859402316842,-1.4026859402316842,-1.4026859402316842,-1.7936785368119446,-1.5981822385218136,285.0,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0,1087.0,7459.0,0.0,1146.0,0.0,6555.0,9480.0,0.0,2450.0,900.0
35,1.3157894736842104,0.9385964912280701,0.22943683788682748,1.3426890289949853,0.991304347826087,1.0,1.161842105263158,1.030827465271417,1.508496865273732,0.7324213075766344,0.8294307522887712,0.7324213075766344,0.926440197000908,0.34438352872808553,0.7324213075766344,0.5384024181523608,0.7324213075766344,0.5384024181523608,0.05335519459167515,0.05335519459167515,0.34438352872808553,0.34438352872808553,-1.2077675866661084,-1.2077675866661084,-1.2077675866661084,-1.5958053655146571,-1.4017864760903818,-1.7898242549389307,9511.0,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0,1087.0,7459.0,0.0,1146.0,0.0,6555.0,9480.0,0.0,2450.0,900.0,2470.0
36,1.2672413793103448,0.9224137931034483,0.290903502945699,1.3047574247950218,0.983050847457627,1.0,1.1280172413793106,1.0250930638111275,0.8926018839676642,0.9901540024340755,0.8926018839676642,1.0877061209004868,0.5023934101020171,0.8926018839676642,0.6974976470348415,0.8926018839676642,0.6974976470348415,0.2097370547027832,0.2097370547027832,0.5023934101020171,0.5023934101020171,-1.0584404853605691,-1.0584404853605691,-1.0584404853605691,-1.4486489592262162,-1.2535447222933918,-1.6437531961590386,-1.4486489592262162,1956.0,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0,1087.0,7459.0,0.0,1146.0,0.0,6555.0,9480.0,0.0,2450.0,900.0,2470.0,3433.0
37,1.2672413793103448,0.9224137931034483,0.27868577822023055,1.299129874891765,1.0,1.0,1.1176724137931036,1.0524532743722363,1.078432675005929,0.9834165802917506,1.1734487697201075,0.6033522014350351,0.9834165802917506,0.7933843908633936,0.9834165802917506,0.7933843908633936,0.31830391729249974,0.31830391729249974,0.6033522014350351,0.6033522014350351,-0.9169053139918252,-0.9169053139918252,-0.9169053139918252,-1.2969696928485406,-1.106937503420182,-1.4870018822768976,-1.2969696928485406,-1.2969696928485406,10235.0,14773.0,2441.0,9994.0,9268.0,2652.0,8603.0,1087.0,7459.0,0.0,1146.0,0.0,6555.0,9480.0,0.0,2450.0,900.0,2470.0,3433.0,0.0
